Year,County,Month,County Pop,County Pop ('000s),Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum
2022,Los Angeles County,4,9721138,9721,36,0,3,8,25,239,33,42,164
2022,Los Angeles County,5,9721138,9721,28,0,2,7,19,176,26,31,119
2022,Los Angeles County,6,9721138,9721,46,0,7,10,29,195,24,33,138
2022,Los Angeles County,7,9721138,9721,34,0,3,11,20,202,35,35,132
2022,Los Angeles County,8,9721138,9721,45,0,4,8,33,213,39,26,148
2022,Los Angeles County,9,9721138,9721,28,0,1,14,13,181,31,29,121
2022,Los Angeles County,10,9721138,9721,28,1,1,9,17,235,23,44,168
2022,Los Angeles County,11,9721138,9721,31,2,1,9,19,176,23,37,116
2022,Los Angeles County,12,9721138,9721,37,0,4,10,23,186,30,39,117
2022,Los Angeles County,1,9721138,9721,17,0,1,3,13,182,18,45,119
2022,Los Angeles County,2,9721138,9721,12,0,0,5,7,177,22,26,129
2022,Los Angeles County,3,9721138,9721,20,0,4,6,10,154,20,28,106
2022,Los Angeles County,4,9721138,9721,17,0,2,7,8,123,9,32,82
2022,Los Angeles County,5,9721138,9721,19,1,4,7,7,123,11,44,68
2022,Los Angeles County,6,9721138,9721,15,1,4,4,6,140,18,53,69
2022,Los Angeles County,7,9721138,9721,13,0,2,4,7,133,29,22,82
2022,Los Angeles County,8,9721138,9721,28,0,1,8,19,138,11,40,87
2022,Los Angeles County,9,9721138,9721,25,0,1,8,16,135,30,24,81
2022,Los Angeles County,10,9721138,9721,26,0,2,6,18,141,22,33,86
2022,Los Angeles County,11,9721138,9721,29,1,1,8,19,128,22,31,75
2022,Los Angeles County,12,9721138,9721,28,0,1,10,17,122,16,31,75
2022,Los Angeles County,1,9721138,9721,34,1,0,13,20,208,24,75,109
2022,Los Angeles County,2,9721138,9721,25,0,3,7,15,196,12,78,106
2022,Los Angeles County,3,9721138,9721,41,0,0,7,34,194,17,76,101
2022,Los Angeles County,4,9721138,9721,45,0,2,13,30,191,28,59,104
2022,Los Angeles County,5,9721138,9721,46,0,2,12,32,251,39,92,120
2022,Los Angeles County,6,9721138,9721,30,1,1,3,25,189,27,53,109
2022,Los Angeles County,7,9721138,9721,34,2,1,12,19,213,42,63,108
2022,Los Angeles County,8,9721138,9721,58,0,4,15,39,270,37,90,143
2022,Los Angeles County,9,9721138,9721,51,2,1,10,38,209,32,65,112
2022,Los Angeles County,10,9721138,9721,23,0,0,9,14,237,38,100,99
2022,Los Angeles County,11,9721138,9721,23,0,0,10,13,166,38,40,88
2022,Los Angeles County,12,9721138,9721,26,1,1,11,13,201,38,51,112
2022,Los Angeles County,1,9721138,9721,0,0,0,0,0,10,3,1,6
2022,Los Angeles County,2,9721138,9721,0,0,0,0,0,16,3,1,12
2022,Los Angeles County,3,9721138,9721,0,0,0,0,0,19,1,0,18
2022,Los Angeles County,4,9721138,9721,0,0,0,0,0,11,1,1,9
2022,Los Angeles County,5,9721138,9721,0,0,0,0,0,13,1,0,12
2022,Los Angeles County,6,9721138,9721,0,0,0,0,0,4,0,0,4
2022,Los Angeles County,7,9721138,9721,1,0,0,0,1,6,0,0,6
2022,Los Angeles County,8,9721138,9721,0,0,0,0,0,6,0,2,4
2022,Los Angeles County,9,9721138,9721,2,0,1,1,0,21,1,2,18
2022,Los Angeles County,10,9721138,9721,2,0,1,0,1,9,0,1,8
2022,Los Angeles County,11,9721138,9721,0,0,0,0,0,12,0,0,12
2022,Los Angeles County,12,9721138,9721,2,0,2,0,0,4,0,0,4
2022,Los Angeles County,1,9721138,9721,1,0,0,0,1,29,14,1,14
2022,Los Angeles County,2,9721138,9721,3,0,3,0,0,21,2,2,17
2022,Los Angeles County,3,9721138,9721,10,0,0,1,9,33,7,3,23
2022,Los Angeles County,4,9721138,9721,2,0,0,0,2,48,7,3,38
2022,Los Angeles County,5,9721138,9721,3,0,0,0,3,35,10,4,21
2022,Los Angeles County,6,9721138,9721,3,0,0,0,3,29,8,3,18
2022,Los Angeles County,7,9721138,9721,3,0,1,0,2,29,4,3,22
2022,Los Angeles County,8,9721138,9721,3,0,0,1,2,35,6,5,24
2022,Los Angeles County,9,9721138,9721,8,0,0,1,7,35,8,4,23
2022,Los Angeles County,10,9721138,9721,7,0,0,2,5,40,4,4,32
2022,Los Angeles County,11,9721138,9721,4,0,0,1,3,32,5,4,23
2022,Los Angeles County,12,9721138,9721,5,0,0,0,5,41,12,0,29
2022,Los Angeles County,1,9721138,9721,0,0,0,0,0,7,3,0,4
2022,Los Angeles County,2,9721138,9721,1,0,1,0,0,1,0,0,1
2022,Los Angeles County,3,9721138,9721,0,0,0,0,0,0,0,0,0
2022,Los Angeles County,4,9721138,9721,0,0,0,0,0,2,2,0,0
2022,Los Angeles County,5,9721138,9721,0,0,0,0,0,1,1,0,0
2022,Los Angeles County,6,9721138,9721,0,0,0,0,0,4,2,0,2
2022,Los Angeles County,7,9721138,9721,1,0,0,0,1,2,0,0,2
2022,Los Angeles County,8,9721138,9721,0,0,0,0,0,2,0,0,2
2022,Los Angeles County,9,9721138,9721,0,0,0,0,0,4,0,1,3
2022,Los Angeles County,10,9721138,9721,0,0,0,0,0,4,2,1,1
2022,Los Angeles County,11,9721138,9721,0,0,0,0,0,2,0,0,2
2022,Los Angeles County,12,9721138,9721,0,0,0,0,0,3,2,0,1
2022,Los Angeles County,1,9721138,9721,1,0,0,0,1,6,0,0,6
2022,Los Angeles County,2,9721138,9721,2,0,0,1,1,10,1,5,4
2022,Los Angeles County,3,9721138,9721,1,0,0,0,1,7,1,0,6
2022,Los Angeles County,4,9721138,9721,0,0,0,0,0,8,1,1,6
2022,Los Angeles County,5,9721138,9721,0,0,0,0,0,5,1,2,2
2022,Los Angeles County,6,9721138,9721,0,0,0,0,0,4,1,2,1
2022,Los Angeles County,7,9721138,9721,4,0,0,0,4,3,0,1,2
2022,Los Angeles County,8,9721138,9721,0,0,0,0,0,3,0,0,3
2022,Los Angeles County,9,9721138,9721,0,0,0,0,0,3,0,1,2
2022,Los Angeles County,10,9721138,9721,0,0,0,0,0,3,0,3,0
2022,Los Angeles County,11,9721138,9721,0,0,0,0,0,2,0,1,1
2022,Los Angeles County,12,9721138,9721,0,0,0,0,0,0,0,0,0
2022,Los Angeles County,1,9721138,9721,0,0,0,0,0,7,1,1,5
2022,Los Angeles County,2,9721138,9721,2,0,0,0,2,6,1,2,3
2022,Los Angeles County,3,9721138,9721,1,0,0,1,0,6,0,1,5
2022,Los Angeles County,4,9721138,9721,0,0,0,0,0,13,1,3,9
2022,Los Angeles County,5,9721138,9721,1,0,0,0,1,11,0,1,10
2022,Los Angeles County,6,9721138,9721,0,0,0,0,0,9,0,2,7
2022,Los Angeles County,7,9721138,9721,0,0,0,0,0,7,2,3,2
2022,Los Angeles County,8,9721138,9721,0,0,0,0,0,6,0,2,4
2022,Los Angeles County,9,9721138,9721,0,0,0,0,0,12,1,0,11
2022,Los Angeles County,10,9721138,9721,2,0,1,1,0,11,0,1,10
2022,Los Angeles County,11,9721138,9721,0,0,0,0,0,9,0,1,8
2022,Los Angeles County,12,9721138,9721,1,0,0,1,0,9,3,1,5
2022,Los Angeles County,1,9721138,9721,0,0,0,0,0,6,0,2,4
2022,Los Angeles County,2,9721138,9721,1,0,0,0,1,9,0,1,8
2022,Los Angeles County,3,9721138,9721,0,0,0,0,0,4,0,0,4
2022,Los Angeles County,4,9721138,9721,2,0,1,1,0,15,1,1,13
2022,Los Angeles County,5,9721138,9721,0,0,0,0,0,11,1,0,10
2022,Los Angeles County,6,9721138,9721,0,0,0,0,0,2,0,0,2
2022,Los Angeles County,7,9721138,9721,0,0,0,0,0,6,1,0,5
2022,Los Angeles County,8,9721138,9721,0,0,0,0,0,9,0,0,9
2022,Los Angeles County,9,9721138,9721,3,0,3,0,0,12,0,0,12
2022,Los Angeles County,10,9721138,9721,0,0,0,0,0,24,0,0,24
2022,Los Angeles County,11,9721138,9721,1,0,1,0,0,16,0,0,16
2022,Los Angeles County,12,9721138,9721,0,0,0,0,0,19,2,1,16
2022,Los Angeles County,1,9721138,9721,0,0,0,0,0,25,10,1,14
2022,Los Angeles County,2,9721138,9721,4,0,0,0,4,22,5,0,17
2022,Los Angeles County,3,9721138,9721,5,0,0,1,4,38,12,1,25
2022,Los Angeles County,4,9721138,9721,1,0,0,0,1,29,5,0,24
2022,Los Angeles County,5,9721138,9721,3,0,0,0,3,23,8,2,13
2022,Los Angeles County,6,9721138,9721,1,0,0,0,1,24,2,0,22
2022,Los Angeles County,7,9721138,9721,3,0,0,2,1,35,14,1,20
2022,Los Angeles County,8,9721138,9721,2,0,0,2,0,30,8,0,22
2022,Los Angeles County,9,9721138,9721,3,0,3,0,0,42,16,0,26
2022,Los Angeles County,10,9721138,9721,2,0,1,0,1,23,10,0,13
2022,Los Angeles County,11,9721138,9721,0,0,-2,1,1,29,9,1,19
2022,Los Angeles County,12,9721138,9721,0,0,0,0,0,37,7,0,30
2022,Los Angeles County,1,9721138,9721,95,0,6,23,66,258,43,102,113
2022,Los Angeles County,2,9721138,9721,105,1,6,24,74,194,36,62,96
2022,Los Angeles County,3,9721138,9721,133,1,3,23,106,282,53,110,119
2022,Los Angeles County,4,9721138,9721,122,0,7,29,86,274,60,78,136
2022,Los Angeles County,5,9721138,9721,145,0,12,41,92,271,72,78,121
2022,Los Angeles County,6,9721138,9721,140,2,3,37,98,215,58,69,88
2022,Los Angeles County,7,9721138,9721,138,3,12,37,86,285,98,68,119
2022,Los Angeles County,8,9721138,9721,126,1,3,25,97,265,77,89,99
2022,Los Angeles County,9,9721138,9721,125,2,4,32,87,233,68,80,85
2022,Los Angeles County,10,9721138,9721,125,1,9,22,93,315,64,118,133
2022,Los Angeles County,11,9721138,9721,98,1,9,21,67,267,69,98,100
2022,Los Angeles County,12,9721138,9721,101,1,9,21,70,283,58,112,113
2022,Los Angeles County,1,9721138,9721,6,0,2,1,3,40,13,1,26
2022,Los Angeles County,2,9721138,9721,4,0,1,0,3,57,13,2,42
2022,Los Angeles County,3,9721138,9721,7,0,0,1,6,52,17,3,32
2022,Los Angeles County,4,9721138,9721,9,0,0,0,9,45,4,5,36
2022,Los Angeles County,5,9721138,9721,7,0,1,0,6,51,11,3,37
2022,Los Angeles County,6,9721138,9721,7,0,1,2,4,40,12,2,26
2022,Los Angeles County,7,9721138,9721,3,0,0,1,2,42,7,5,30
2022,Los Angeles County,8,9721138,9721,1,0,0,0,1,47,3,5,39
2022,Los Angeles County,9,9721138,9721,4,0,0,1,3,68,11,15,42
2022,Los Angeles County,10,9721138,9721,7,0,2,1,4,104,19,36,49
2022,Los Angeles County,11,9721138,9721,6,0,2,1,3,129,16,56,57
2022,Los Angeles County,12,9721138,9721,3,0,0,0,3,46,5,17,24
2022,Los Angeles County,1,9721138,9721,8,1,0,0,7,36,0,34,2
2022,Los Angeles County,2,9721138,9721,8,0,0,0,8,9,1,8,0
2022,Los Angeles County,3,9721138,9721,7,0,0,0,7,22,1,20,1
2022,Los Angeles County,4,9721138,9721,12,0,0,0,12,32,2,26,4
2022,Los Angeles County,5,9721138,9721,6,0,0,0,6,35,3,26,6
2022,Los Angeles County,6,9721138,9721,11,0,0,0,11,18,1,15,2
2022,Los Angeles County,7,9721138,9721,7,0,0,0,7,29,3,23,3
2022,Los Angeles County,8,9721138,9721,5,0,0,0,5,26,2,20,4
2022,Los Angeles County,9,9721138,9721,8,0,0,0,8,44,2,37,5
2022,Los Angeles County,10,9721138,9721,10,0,0,1,9,41,4,30,7
2022,Los Angeles County,11,9721138,9721,16,0,0,0,16,20,2,15,3
2022,Los Angeles County,12,9721138,9721,10,0,0,1,9,23,1,20,2
2022,Los Angeles County,1,9721138,9721,0,0,0,0,0,0,0,0,0
2022,Los Angeles County,2,9721138,9721,3,0,1,0,2,0,0,0,0
2022,Los Angeles County,3,9721138,9721,2,0,1,0,1,3,0,0,3
2022,Los Angeles County,4,9721138,9721,5,0,3,0,2,0,0,0,0
2022,Los Angeles County,5,9721138,9721,4,0,0,0,4,0,0,0,0
2022,Los Angeles County,6,9721138,9721,5,0,0,0,5,0,0,0,0
2022,Los Angeles County,7,9721138,9721,8,0,1,0,7,1,0,0,1
2022,Los Angeles County,8,9721138,9721,3,0,1,0,2,0,0,0,0
2022,Los Angeles County,9,9721138,9721,1,0,1,0,0,0,0,0,0
2022,Los Angeles County,10,9721138,9721,6,0,2,0,4,0,0,0,0
2022,Los Angeles County,11,9721138,9721,6,0,0,0,6,0,0,0,0
2022,Los Angeles County,12,9721138,9721,1,0,0,0,1,0,0,0,0
2022,Madera County,1,160256,160,30,0,6,0,24,90,14,7,69
2022,Madera County,2,160256,160,32,0,8,1,23,81,26,2,53
2022,Madera County,3,160256,160,40,0,3,4,33,71,17,5,49
2022,Madera County,4,160256,160,41,1,5,3,32,82,21,4,57
2022,Madera County,5,160256,160,41,0,5,2,34,100,28,1,71
2022,Madera County,6,160256,160,28,0,6,0,22,85,19,3,63
2022,Madera County,7,160256,160,33,0,1,3,29,79,15,3,61
2022,Madera County,8,160256,160,33,1,4,4,24,53,10,3,40
2022,Madera County,9,160256,160,30,0,2,1,27,75,16,3,56
2022,Madera County,10,160256,160,17,0,2,0,15,83,16,4,63
2022,Madera County,11,160256,160,27,0,3,5,19,82,15,5,62
2022,Madera County,12,160256,160,24,1,3,3,17,60,9,3,48
2022,Madera County,1,160256,160,11,0,0,0,11,16,4,4,8
2022,Madera County,2,160256,160,8,0,0,0,8,7,0,2,5
2022,Madera County,3,160256,160,12,0,1,1,10,25,1,11,13
2022,Madera County,4,160256,160,14,0,0,1,13,12,3,5,4
2022,Madera County,5,160256,160,15,0,3,0,12,10,1,5,4
2022,Madera County,6,160256,160,10,0,0,0,10,16,0,2,14
2022,Madera County,7,160256,160,8,0,0,1,7,15,3,0,12
2022,Madera County,8,160256,160,5,0,0,0,5,26,4,5,17
2022,Madera County,9,160256,160,7,0,0,0,7,16,4,1,11
2022,Madera County,10,160256,160,15,0,0,1,14,23,5,3,15
2022,Madera County,11,160256,160,5,0,3,1,1,14,5,2,7
2022,Madera County,12,160256,160,9,0,1,0,8,12,5,0,7
2022,Madera County,1,160256,160,21,0,1,2,18,96,18,13,65
2022,Madera County,2,160256,160,31,0,2,6,23,84,17,18,49
2022,Madera County,3,160256,160,20,0,3,3,14,71,4,12,55
2022,Madera County,4,160256,160,26,1,0,6,19,89,7,24,58
2022,Madera County,5,160256,160,31,1,2,4,24,84,8,11,65
2022,Madera County,6,160256,160,26,0,6,3,17,118,12,27,79
2022,Madera County,7,160256,160,38,0,2,10,26,88,11,13,64
2022,Madera County,8,160256,160,25,0,3,1,21,98,7,24,67
2022,Madera County,9,160256,160,30,0,4,3,23,113,15,23,75
2022,Madera County,10,160256,160,19,0,4,4,11,91,11,22,58
2022,Madera County,11,160256,160,20,0,1,6,13,84,13,19,52
2022,Madera County,12,160256,160,29,0,1,6,22,107,9,36,62
2022,Madera County,1,160256,160,0,0,0,0,0,0,0,0,0
2022,Madera County,2,160256,160,0,0,0,0,0,0,0,0,0
2022,Madera County,3,160256,160,0,0,0,0,0,0,0,0,0
2022,Madera County,4,160256,160,0,0,0,0,0,0,0,0,0
2022,Madera County,5,160256,160,0,0,0,0,0,0,0,0,0
2022,Madera County,6,160256,160,0,0,0,0,0,0,0,0,0
2022,Madera County,7,160256,160,0,0,0,0,0,0,0,0,0
2022,Madera County,8,160256,160,0,0,0,0,0,0,0,0,0
2022,Madera County,9,160256,160,0,0,0,0,0,0,0,0,0
2022,Madera County,10,160256,160,0,0,0,0,0,0,0,0,0
2022,Madera County,11,160256,160,0,0,0,0,0,0,0,0,0
2022,Madera County,12,160256,160,0,0,0,0,0,0,0,0,0
2022,Madera County,1,160256,160,0,0,0,0,0,4,0,4,0
2022,Madera County,2,160256,160,1,1,0,0,0,2,0,2,0
2022,Madera County,3,160256,160,0,0,0,0,0,2,0,0,2
2022,Madera County,4,160256,160,0,0,0,0,0,9,0,7,2
2022,Madera County,5,160256,160,1,0,0,0,1,1,0,1,0
2022,Madera County,6,160256,160,1,0,0,0,1,2,0,2,0
2022,Madera County,7,160256,160,4,0,0,0,4,3,0,3,0
2022,Madera County,8,160256,160,0,0,0,0,0,1,0,1,0
2022,Madera County,9,160256,160,0,0,0,0,0,3,0,1,2
2022,Madera County,10,160256,160,0,0,0,0,0,3,0,3,0
2022,Madera County,11,160256,160,0,0,0,0,0,4,0,3,1
2022,Madera County,12,160256,160,0,0,0,0,0,15,0,12,3
2022,Marin County,1,256018,256,6,0,1,2,3,50,17,0,33
2022,Marin County,2,256018,256,8,0,0,0,8,37,7,0,30
2022,Marin County,3,256018,256,7,1,1,3,2,37,5,0,32
2022,Marin County,4,256018,256,1,0,0,0,1,42,8,1,33
2022,Marin County,5,256018,256,4,0,1,1,2,29,10,0,19
2022,Marin County,6,256018,256,8,0,1,0,7,32,6,0,26
2022,Marin County,7,256018,256,6,1,1,0,4,49,9,2,38
2022,Marin County,8,256018,256,5,0,2,1,2,24,6,0,18
2022,Marin County,9,256018,256,6,0,0,1,5,30,11,0,19
2022,Marin County,10,256018,256,1,0,1,0,0,30,4,1,25
2022,Marin County,11,256018,256,8,0,0,1,7,23,3,0,20
2022,Marin County,12,256018,256,8,0,0,0,8,37,12,0,25
2022,Marin County,1,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,2,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,3,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,4,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,5,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,6,256018,256,0,0,0,0,0,1,0,1,0
2022,Marin County,7,256018,256,0,0,0,0,0,3,2,0,1
2022,Marin County,8,256018,256,0,0,0,0,0,2,0,0,2
2022,Marin County,9,256018,256,0,0,0,0,0,2,0,0,2
2022,Marin County,10,256018,256,0,0,0,0,0,2,0,0,2
2022,Marin County,11,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,12,256018,256,0,0,0,0,0,5,0,1,4
2022,Marin County,1,256018,256,0,0,0,0,0,7,1,1,5
2022,Marin County,2,256018,256,0,0,0,0,0,2,1,0,1
2022,Marin County,3,256018,256,1,0,0,0,1,3,0,1,2
2022,Marin County,4,256018,256,1,0,0,0,1,2,0,0,2
2022,Marin County,5,256018,256,1,0,1,0,0,5,1,1,3
2022,Marin County,6,256018,256,1,0,1,0,0,4,1,1,2
2022,Marin County,7,256018,256,2,0,0,0,2,1,0,0,1
2022,Marin County,8,256018,256,1,0,0,0,1,4,0,0,4
2022,Marin County,9,256018,256,2,0,0,0,2,1,0,0,1
2022,Marin County,10,256018,256,0,0,0,0,0,3,0,0,3
2022,Marin County,11,256018,256,0,0,0,0,0,7,0,1,6
2022,Marin County,12,256018,256,2,0,1,0,1,4,0,0,4
2022,Marin County,1,256018,256,1,0,0,0,1,18,9,2,7
2022,Marin County,2,256018,256,2,0,0,1,1,15,1,1,13
2022,Marin County,3,256018,256,1,0,0,0,1,18,2,1,15
2022,Marin County,4,256018,256,1,0,0,1,0,12,1,2,9
2022,Marin County,5,256018,256,1,0,0,0,1,25,4,4,17
2022,Marin County,6,256018,256,0,0,0,0,0,14,0,0,14
2022,Marin County,7,256018,256,0,0,0,0,0,14,2,0,12
2022,Marin County,8,256018,256,0,0,0,0,0,8,2,0,6
2022,Marin County,9,256018,256,0,0,0,0,0,9,2,1,6
2022,Marin County,10,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,11,256018,256,0,0,0,0,0,8,2,1,5
2022,Marin County,12,256018,256,3,0,0,0,3,15,5,1,9
2022,Marin County,1,256018,256,7,0,1,3,3,80,18,26,36
2022,Marin County,2,256018,256,5,0,0,2,3,66,10,15,41
2022,Marin County,3,256018,256,9,0,1,2,6,88,15,12,61
2022,Marin County,4,256018,256,6,0,1,1,4,87,9,20,58
2022,Marin County,5,256018,256,19,0,1,0,18,86,3,22,61
2022,Marin County,6,256018,256,12,0,2,1,9,52,13,10,29
2022,Marin County,7,256018,256,9,0,1,1,7,75,4,18,53
2022,Marin County,8,256018,256,19,2,1,0,16,65,7,12,46
2022,Marin County,9,256018,256,15,0,1,2,12,62,1,14,47
2022,Marin County,10,256018,256,13,0,2,0,11,50,6,10,34
2022,Marin County,11,256018,256,8,0,1,1,6,82,10,22,50
2022,Marin County,12,256018,256,4,0,0,1,3,57,2,15,40
2022,Marin County,1,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,2,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,3,256018,256,0,0,0,0,0,4,0,0,4
2022,Marin County,4,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,5,256018,256,0,0,0,0,0,2,0,0,2
2022,Marin County,6,256018,256,0,0,0,0,0,1,0,0,1
2022,Marin County,7,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,8,256018,256,0,0,0,0,0,1,0,0,1
2022,Marin County,9,256018,256,0,0,0,0,0,3,1,0,2
2022,Marin County,10,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,11,256018,256,0,0,0,0,0,2,1,0,1
2022,Marin County,12,256018,256,0,0,0,0,0,3,0,1,2
2022,Marin County,1,256018,256,26,0,5,9,12,172,21,66,85
2022,Marin County,2,256018,256,38,0,5,7,26,123,10,45,68
2022,Marin County,3,256018,256,26,0,3,11,12,169,19,50,100
2022,Marin County,4,256018,256,29,0,4,5,20,166,18,59,89
2022,Marin County,5,256018,256,31,0,3,6,22,160,18,50,92
2022,Marin County,6,256018,256,16,1,2,2,11,152,14,31,107
2022,Marin County,7,256018,256,29,0,4,10,15,152,15,52,85
2022,Marin County,8,256018,256,21,0,3,4,14,158,10,46,102
2022,Marin County,9,256018,256,38,0,8,9,21,115,16,43,56
2022,Marin County,10,256018,256,35,0,9,6,20,144,17,38,89
2022,Marin County,11,256018,256,16,0,2,5,9,149,11,35,103
2022,Marin County,12,256018,256,18,0,1,4,13,164,14,39,111
2022,Marin County,1,256018,256,1,0,0,0,1,22,9,1,12
2022,Marin County,2,256018,256,1,0,0,0,1,17,1,2,14
2022,Marin County,3,256018,256,0,0,0,0,0,21,6,0,15
2022,Marin County,4,256018,256,0,0,0,0,0,16,2,4,10
2022,Marin County,5,256018,256,1,0,0,0,1,32,4,4,24
2022,Marin County,6,256018,256,3,0,0,0,3,11,1,1,9
2022,Marin County,7,256018,256,0,0,0,0,0,12,0,0,12
2022,Marin County,8,256018,256,2,0,0,0,2,16,1,1,14
2022,Marin County,9,256018,256,0,0,0,0,0,7,0,1,6
2022,Marin County,10,256018,256,0,0,0,0,0,7,1,2,4
2022,Marin County,11,256018,256,0,0,0,0,0,10,3,0,7
2022,Marin County,12,256018,256,0,0,0,0,0,26,4,2,20
2022,Marin County,1,256018,256,0,0,0,0,0,13,9,0,4
2022,Marin County,2,256018,256,0,0,0,0,0,5,0,1,4
2022,Marin County,3,256018,256,0,0,0,0,0,4,0,1,3
2022,Marin County,4,256018,256,0,0,0,0,0,4,0,1,3
2022,Marin County,5,256018,256,0,0,0,0,0,4,0,0,4
2022,Marin County,6,256018,256,1,0,0,0,1,1,1,0,0
2022,Marin County,7,256018,256,0,0,0,0,0,6,1,1,4
2022,Marin County,8,256018,256,1,0,1,0,0,4,0,0,4
2022,Marin County,9,256018,256,2,0,1,0,1,4,0,0,4
2022,Marin County,10,256018,256,0,0,0,0,0,7,2,0,5
2022,Marin County,11,256018,256,0,0,0,0,0,8,3,0,5
2022,Marin County,12,256018,256,0,0,0,0,0,7,0,1,6
2022,Marin County,1,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,2,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,3,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,4,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,5,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,6,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,7,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,8,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,9,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,10,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,11,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,12,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,1,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,2,256018,256,0,0,0,0,0,1,0,0,1
2022,Marin County,3,256018,256,1,0,0,0,1,0,0,0,0
2022,Marin County,4,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,5,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,6,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,7,256018,256,0,0,0,0,0,1,0,0,1
2022,Marin County,8,256018,256,0,0,0,0,0,1,0,0,1
2022,Marin County,9,256018,256,0,0,0,0,0,0,0,0,0
2022,Marin County,10,256018,256,0,0,0,0,0,1,0,0,1
2022,Marin County,1,256018,256,3,0,0,0,3,58,17,9,32
2022,Marin County,2,256018,256,2,0,1,0,1,75,10,16,49
2022,Marin County,3,256018,256,7,0,1,1,5,76,7,7,62
2022,Marin County,4,256018,256,5,0,0,0,5,65,10,11,44
2022,Marin County,5,256018,256,3,0,0,0,3,59,8,7,44
2022,Marin County,6,256018,256,1,0,1,0,0,45,4,6,35
2022,Marin County,7,256018,256,3,0,1,1,1,54,6,4,44
2022,Marin County,8,256018,256,6,0,0,0,6,48,5,5,38
2022,Marin County,9,256018,256,7,0,1,0,6,43,9,6,28
2022,Marin County,10,256018,256,3,0,0,0,3,45,4,3,38
2022,Marin County,11,256018,256,5,0,2,0,3,61,9,6,46
2022,Marin County,12,256018,256,6,0,1,1,4,69,23,3,43
2022,Marin County,1,256018,256,0,0,0,0,0,13,11,0,2
2022,Marin County,2,256018,256,0,0,0,0,0,9,7,1,1
2022,Marin County,3,256018,256,0,0,0,0,0,18,17,1,0
2022,Marin County,4,256018,256,2,0,0,0,2,4,3,1,0
2022,Marin County,5,256018,256,1,0,0,0,1,11,7,3,1
2022,Marin County,6,256018,256,0,0,0,0,0,12,6,5,1
2022,Marin County,7,256018,256,1,0,0,0,1,15,5,8,2
2022,Marin County,8,256018,256,3,0,0,0,3,16,1,12,3
2022,Marin County,9,256018,256,1,0,0,0,1,8,3,3,2
2022,Marin County,10,256018,256,1,0,0,0,1,13,5,7,1
2022,Marin County,11,256018,256,0,0,0,0,0,11,5,4,2
2022,Marin County,12,256018,256,0,0,0,0,0,23,17,6,0
2022,Mariposa County,1,17020,17,6,0,2,0,4,28,9,0,19
2022,Mariposa County,2,17020,17,5,0,3,1,1,20,4,1,15
2022,Mariposa County,3,17020,17,4,1,0,0,3,13,3,1,9
2022,Mariposa County,4,17020,17,2,0,0,0,2,20,4,1,15
2022,Mariposa County,5,17020,17,2,0,0,0,2,14,2,0,12
2022,Mariposa County,6,17020,17,8,0,1,0,7,19,6,0,13
2022,Mariposa County,7,17020,17,8,0,1,1,6,24,5,0,19
2022,Mariposa County,8,17020,17,15,0,1,0,14,10,2,1,7
2022,Mariposa County,9,17020,17,8,0,2,0,6,19,7,0,12
2022,Mariposa County,10,17020,17,7,0,0,0,7,19,5,1,13
2022,Mariposa County,11,17020,17,3,0,0,1,2,11,1,0,10
2022,Mariposa County,12,17020,17,3,0,2,0,1,14,5,0,9
2022,Mariposa County,1,17020,17,0,0,0,0,0,1,0,1,0
2022,Mariposa County,3,17020,17,0,0,0,0,0,0,0,0,0
2022,Mariposa County,4,17020,17,0,0,0,0,0,4,0,2,2
2022,Mariposa County,5,17020,17,0,0,0,0,0,1,0,0,1
